yachin,type,size,hougaku,years,loft,kouzo,all_floor,target_floor,access_minutes,land_price,dummy_ivc,prefecture
7.9,1LDK,54.19,西,0,0,木造,3,3,15,277000,0,埼玉県
7.9,1LDK,54.17,西,0,0,木造,3,3,15,277000,0,埼玉県
6.05,1K,32.28,南東,3,0,木造,2,1,28,110000,0,埼玉県
6.3,1K,29.38,南,0,0,鉄筋コン,8,5,30,180000,0,埼玉県
5.9,1K,28.22,南東,2,0,鉄筋コン,6,3,2,147000,0,埼玉県
5.9,1K,28.22,南西,2,1,鉄筋コン,6,3,5,147000,0,埼玉県
6.1,1K,27.53,西,2,0,鉄骨,3,2,9,148000,0,埼玉県
6.1,ワンルーム,26.5,-,2,0,木造,2,2,9,88400,0,埼玉県
6.4,1K,20.06,東,2,0,木造,3,1,13,215000,0,埼玉県
6.2,1LDK,46.24,南東,0,0,木造,2,1,1,102000,0,埼玉県
6.6,1SLDK,56.82,南東,0,0,木造,2,2,1,102000,0,埼玉県
6.6,1LDK,46.24,南東,0,0,木造,2,1,1,102000,0,埼玉県
6.6,1LDK,46.24,南東,0,0,木造,2,2,28,102000,0,埼玉県
6.9,1SLDK,56.82,南東,0,0,木造,2,2,1,102000,0,埼玉県
6.2,1LDK,45.09,南,3,0,木造,2,1,5,72600,0,埼玉県
6.3,1K,34.15,南,0,0,木造,2,1,12,267000,0,埼玉県
6.5,ワンルーム,34.15,南,0,0,木造,2,1,13,267000,0,埼玉県
6.5,1K,34.15,南,0,0,木造,2,1,12,267000,0,埼玉県
7.2,1LDK,44.66,南,0,0,木造,2,2,13,267000,0,埼玉県
6,1K,29.38,南,0,0,鉄筋コン,8,1,30,180000,0,埼玉県
7.4,1LDK,34.15,南,0,0,木造,2,2,12,267000,0,埼玉県
6.1,1LDK,33.5,南西,2,0,軽量鉄骨,3,3,5,104000,0,埼玉県
6.6,1LDK,33.5,南西,2,0,軽量鉄骨,3,3,4,104000,0,埼玉県
6.1,1LDK,33.05,南西,2,0,軽量鉄骨,3,3,5,104000,0,埼玉県
6.1,1LDK,32.44,南東,3,0,木造,2,1,23,144000,0,埼玉県
6,1K,29.6,南,2,0,鉄筋コン,4,1,5,164000,0,埼玉県
6.2,1K,28.3,南東,3,0,鉄筋コン,3,3,6,149000,0,埼玉県
6.1,1K,28.01,南東,3,0,軽量鉄骨,2,1,9,275000,0,埼玉県
6.1,1K,27.06,南,0,0,鉄骨,3,1,4,172000,0,埼玉県
6.2,1K,27.06,南,0,0,鉄骨,3,2,4,172000,0,埼玉県
6.4,1K,27.06,南,0,0,鉄骨,3,3,4,172000,0,埼玉県
6.2,1K,27.06,南,0,0,鉄骨,3,1,4,172000,0,埼玉県
6.3,1K,27.06,南,0,0,鉄骨,3,2,4,172000,0,埼玉県
6.3,1K,27.06,南,0,0,鉄骨,3,3,4,172000,0,埼玉県
7,1LDK,40.95,南,0,0,軽量鉄骨,3,1,13,111000,0,埼玉県
7.2,1LDK,40.95,南,0,0,軽量鉄骨,3,2,13,111000,0,埼玉県
7.4,1LDK,40.95,南,0,0,軽量鉄骨,3,3,13,111000,0,埼玉県
7.2,1LDK,34.15,南,0,0,木造,2,2,12,267000,0,埼玉県
6.15,1K,26.08,東,0,0,鉄骨,3,1,22,110000,0,埼玉県
6.25,1K,26.08,東,0,0,鉄骨,3,2,22,110000,0,埼玉県
6.25,1K,26.08,東,0,0,鉄骨,3,3,22,110000,0,埼玉県
6.35,1K,26.08,東,0,0,鉄骨,3,2,22,110000,0,埼玉県
5.95,1K,25.07,南西,0,0,鉄骨プレ,3,1,14,211000,0,埼玉県
6.15,1K,25.07,南西,0,0,鉄骨プレ,3,2,14,211000,0,埼玉県
5.97,1K,30.03,南西,2,0,軽量鉄骨,3,1,5,256000,0,埼玉県
6.36,1K,30.03,南西,2,0,軽量鉄骨,3,2,5,256000,0,埼玉県
6.36,1K,30.03,南西,2,0,軽量鉄骨,3,2,5,256000,0,埼玉県
6.46,1K,30.27,南西,2,0,軽量鉄骨,3,2,5,256000,0,埼玉県
6.88,1DK,35.35,-,2,0,軽量鉄骨,3,1,8,256000,0,埼玉県
6,1LDK,40.18,南東,0,0,軽量鉄骨,3,1,15,106000,0,埼玉県
6.2,1LDK,40.18,南東,0,0,軽量鉄骨,3,2,15,106000,0,埼玉県
6.4,1LDK,40.18,南,0,0,軽量鉄骨,3,3,15,106000,0,埼玉県
6.1,ワンルーム,29.44,南,2,0,軽量鉄骨,3,2,15,94500,0,埼玉県
6.2,1K,31.21,東,2,0,軽量鉄骨,3,3,14,94500,0,埼玉県
6.3,ワンルーム,29.44,南東,2,0,軽量鉄骨,3,2,15,94500,0,埼玉県
6.2,1K,26.27,南,2,0,木造,3,2,9,149000,0,埼玉県
6.3,1LDK,52.99,南西,2,0,木造,3,3,25,46700,0,埼玉県
6.4,1LDK,52.99,南西,2,0,木造,3,3,1,46700,0,埼玉県
6.2,1LDK,50.33,南,2,0,木造,2,1,11,72400,0,埼玉県
6.1,1LDK,47.08,南東,3,0,軽量鉄骨,2,1,20,65600,0,埼玉県
6.2,1LDK,46.06,南,2,0,木造,2,1,11,72400,0,埼玉県
6.2,1LDK,45.57,南西,3,0,木造,2,1,15,96000,0,埼玉県
6.1,1LDK,45.5,-,0,0,軽量鉄骨,2,1,19,49100,0,埼玉県
6.6,1LDK,59,-,0,0,軽量鉄骨,2,2,19,49100,0,埼玉県
6.2,1LDK,45.47,南西,3,0,木造,2,1,15,96000,0,埼玉県
6.1,1LDK,44.85,南東,2,0,軽量鉄骨,2,1,4,64600,0,埼玉県
6.5,1LDK,44.21,南,0,0,木造,2,1,15,110000,0,埼玉県
7.5,1LDK,57.63,南,1,0,木造,2,2,13,110000,0,埼玉県
6.3,1LDK,44.06,-,2,0,軽量鉄骨,2,1,12,100000,0,埼玉県
6.2,1LDK,43.23,南,0,0,軽量鉄骨,2,1,12,108000,0,埼玉県
6.4,1LDK,43.23,南,0,0,軽量鉄骨,2,1,12,108000,0,埼玉県
6.2,1LDK,41.97,南,3,0,軽量鉄骨,2,1,11,128000,0,埼玉県
6.1,1LDK,41.81,南西,0,0,木造,2,1,15,211000,0,埼玉県
6.1,1LDK,40.99,東,0,0,木造,2,1,7,103000,0,埼玉県
6.3,1LDK,53,南西,2,0,木造,3,3,1,46700,0,埼玉県
6.4,1LDK,40.99,東,0,0,木造,2,2,7,103000,0,埼玉県
6.4,1LDK,40.99,南東,1,0,木造,2,2,6,103000,0,埼玉県
6.1,1K,30.96,南東,0,0,鉄筋コン,8,1,3,111000,0,埼玉県
6.3,1K,30.96,南東,0,0,鉄筋コン,8,2,3,111000,0,埼玉県
6.4,1K,30.96,南東,0,0,鉄筋コン,8,4,3,111000,0,埼玉県
6.1,ワンルーム,31.5,南,2,0,鉄骨,3,1,5,170000,0,埼玉県
7.1,1DK,29.75,東,0,0,木造,2,2,10,111000,0,埼玉県
7.1,1DK,29.44,北,0,0,木造,2,2,10,111000,0,埼玉県
6.2,1DK,30.38,西,0,0,木造,2,1,10,111000,0,埼玉県
6.05,1LDK,29.25,南西,0,0,軽量鉄骨,2,1,6,129000,0,埼玉県
6.3,1LDK,29.25,南西,0,0,軽量鉄骨,2,2,6,129000,0,埼玉県
6.47,1LDK,29.44,南西,0,0,軽量鉄骨,2,2,6,129000,0,埼玉県
6.1,1K,27.32,東,0,0,鉄骨,3,1,13,219000,0,埼玉県
6.2,1K,26.87,南東,1,0,鉄骨,3,2,10,109000,0,埼玉県
6.1,1K,26.8,南,0,0,木造,2,1,11,173000,0,埼玉県
6.2,1K,26.08,南東,2,0,木造,3,2,5,102000,0,埼玉県
6.3,1LDK,40.99,南東,1,0,木造,2,2,6,103000,0,埼玉県
6.3,1K,25.89,南西,0,0,木造,2,1,22,189000,0,埼玉県
6.4,1K,25.89,南西,0,0,木造,2,2,22,189000,0,埼玉県
6.5,1K,25.89,南西,0,0,木造,2,2,22,189000,0,埼玉県
6.6,1K,25.74,南東,3,0,鉄筋コン,3,2,4,168000,0,埼玉県
6.1,1K,21.91,北,1,0,木造,3,1,7,258000,0,埼玉県
6.2,1LDK,41.3,南,2,0,木造,3,2,1,111000,0,埼玉県
6.3,1K,31.65,西,0,0,木造,3,1,23,215000,0,埼玉県
6.5,1K,31.65,西,0,0,木造,3,1,23,215000,0,埼玉県
7.2,1LDK,41.23,西,0,0,木造,3,2,23,215000,0,埼玉県
7.4,1LDK,41.26,西,0,0,木造,3,2,23,215000,0,埼玉県
7.7,1LDK,53.33,西,0,0,木造,3,3,23,215000,0,埼玉県
7.9,1LDK,53.36,西,0,0,木造,3,3,23,215000,0,埼玉県
6.3,1SK,31.65,西,0,0,木造,3,1,18,215000,0,埼玉県
6.5,1SK,31.65,西,0,0,木造,3,1,18,215000,0,埼玉県
7.2,1SLDK,41.26,西,0,0,木造,3,2,18,215000,0,埼玉県
7.4,1SLDK,41.26,西,0,0,木造,3,2,18,215000,0,埼玉県
7.7,1SLDK,53.36,西,0,0,木造,3,2,18,215000,0,埼玉県
6.2,1K,25.89,南西,0,0,木造,2,1,22,189000,0,埼玉県
7.9,1LDK,53.34,西,0,0,木造,3,3,23,215000,0,埼玉県
7.2,1LDK,41.24,西,0,0,木造,3,2,23,215000,0,埼玉県
7.7,1LDK,41.24,西,0,0,木造,3,3,15,215000,0,埼玉県
7.9,1LDK,41.24,西,0,0,木造,3,3,15,215000,0,埼玉県
6.1,1K,30.27,南,0,0,軽量鉄骨,3,1,17,83500,0,埼玉県
7.1,1LDK,41.84,南,0,0,軽量鉄骨,3,1,17,83500,0,埼玉県
7.2,1LDK,42.72,南,0,0,軽量鉄骨,3,2,17,83500,0,埼玉県
7.3,1LDK,41.84,南,0,0,軽量鉄骨,3,2,17,83500,0,埼玉県
7.5,1LDK,41.84,南,0,0,軽量鉄骨,3,3,17,83500,0,埼玉県
6.25,1K,25.07,-,1,0,鉄骨,3,1,5,147000,0,埼玉県
6.45,1K,25.07,-,1,0,鉄骨,3,3,5,147000,0,埼玉県
6.05,1K,23.84,-,0,0,鉄骨,3,1,15,215000,0,埼玉県
6.25,1K,22.84,南,0,0,その他,3,2,16,215000,0,埼玉県
6.25,1K,22.84,南,0,0,その他,3,1,16,215000,0,埼玉県
6.35,1K,22.84,南,0,0,その他,3,2,16,215000,0,埼玉県
6.45,1K,22.84,南,0,0,その他,3,3,16,215000,0,埼玉県
7.4,1LDK,41.24,西,0,0,木造,3,2,23,215000,0,埼玉県
6.65,ワンルーム,27.8,-,0,0,鉄骨,3,2,15,215000,0,埼玉県
6.75,1K,27.8,南,0,0,その他,3,2,16,215000,0,埼玉県
6.85,1K,27.8,南,0,0,その他,3,3,16,215000,0,埼玉県
7.35,ワンルーム,27.8,-,0,0,鉄骨,3,3,15,215000,0,埼玉県
6,1K,21.11,南東,3,0,鉄骨,4,4,4,351000,0,埼玉県
6.3,1LDK,47.08,南,2,0,木造,2,1,10,79000,0,埼玉県
6.3,1LDK,41.29,南東,2,0,木造,3,2,22,124000,0,埼玉県
6.3,1LDK,41.3,南東,2,0,木造,3,2,22,124000,0,埼玉県
6.2,1LDK,40.99,東,0,0,木造,2,1,7,103000,0,埼玉県
6.3,1LDK,40.99,東,0,0,木造,2,2,7,103000,0,埼玉県
6.2,1LDK,40.38,東,0,0,木造,2,1,20,123000,0,埼玉県
6.5,1LDK,47.66,東,0,0,木造,2,2,23,123000,0,埼玉県
6.4,1SK,30.85,南,0,0,木造,3,1,19,207000,0,埼玉県
6.6,1SK,30.85,南,0,0,木造,3,1,19,207000,0,埼玉県
7.5,1LDK,42.58,南,0,0,木造,3,2,19,207000,0,埼玉県
6.1,1K,29.17,南,3,0,軽量鉄骨,3,3,18,202000,0,埼玉県
6.2,1K,28.56,東,0,0,木造,2,1,9,249000,0,埼玉県
6.55,ワンルーム,27.8,-,0,0,鉄骨,3,1,15,215000,0,埼玉県
6.4,1K,28.56,東,0,0,木造,3,1,9,249000,0,埼玉県
6.5,1K,28.56,東,0,0,木造,2,2,9,249000,0,埼玉県
6.6,1K,28.56,東,0,0,木造,2,2,9,249000,0,埼玉県
6.6,1K,28.56,東,0,0,木造,3,2,9,249000,0,埼玉県
6.2,1K,26.08,南,1,0,鉄骨,3,1,7,248000,0,埼玉県
6.2,1K,26.08,南西,2,0,軽量鉄骨,3,2,5,531000,0,埼玉県
6.6,1K,25.11,北,1,0,木造,3,1,6,221000,0,埼玉県
6.7,1K,22.08,北,1,0,木造,3,1,6,221000,0,埼玉県
6.3,ワンルーム,21.15,-,1,0,木造,2,2,5,143000,0,埼玉県
6.3,1K,20.89,-,3,0,木造,2,2,12,531000,0,埼玉県
6.3,1LDK,45.48,-,0,0,軽量鉄骨,2,1,13,72000,0,埼玉県
6.5,1SK,31.65,南東,3,0,木造,3,1,20,202000,0,埼玉県
6.3,1K,26.76,南,0,0,軽量鉄骨,3,1,3,300000,0,埼玉県
6.3,1K,26.76,南,0,0,軽量鉄骨,3,2,3,300000,0,埼玉県
6.5,1K,28.26,南,0,0,軽量鉄骨,3,1,3,300000,0,埼玉県
6.5,1K,26.76,南,0,0,軽量鉄骨,3,3,3,300000,0,埼玉県
6.4,1K,28.56,東,0,0,木造,2,1,9,249000,0,埼玉県
6.9,1K,28.26,南,0,0,軽量鉄骨,3,3,3,300000,0,埼玉県
6.35,1K,26.37,西,0,0,木造,2,1,17,189000,0,埼玉県
6.45,1K,26.37,西,0,0,木造,2,1,17,189000,0,埼玉県
6.65,1K,31.41,西,0,0,木造,2,2,17,189000,0,埼玉県
6.75,1K,31.41,西,0,0,木造,2,2,17,189000,0,埼玉県
6.2,1K,20.62,-,0,0,木造,2,1,8,164000,0,埼玉県
6.3,1K,20.62,-,0,0,木造,2,1,8,164000,0,埼玉県
6.5,1LDK,48.26,-,0,0,木造,2,1,13,142000,0,埼玉県
6.7,1LDK,44.51,-,0,0,木造,2,1,13,142000,0,埼玉県
6.5,1LDK,44.82,南東,2,0,木造,2,1,22,121000,0,埼玉県
6.4,1LDK,44.63,南,2,0,軽量鉄骨,2,2,10,151000,0,埼玉県
6.3,1LDK,44.57,南,2,0,軽量鉄骨,2,1,15,122000,0,埼玉県
6.3,1LDK,44.57,南,2,0,軽量鉄骨,2,2,15,122000,0,埼玉県
6.4,1LDK,42.47,南東,3,0,木造,2,2,4,85100,0,埼玉県
6.5,1LDK,40,西,0,0,鉄骨,3,2,29,102000,0,埼玉県
6.6,1LDK,40,西,0,0,鉄骨,3,3,29,102000,0,埼玉県
6.4,1K,36.23,東,2,0,木造,2,1,19,195000,0,埼玉県
6.5,ワンルーム,30.64,東,1,0,鉄筋コン,5,4,9,134000,0,埼玉県
6.3,1K,28.55,東,1,0,木造,2,1,10,249000,0,埼玉県
6.5,1K,27.99,東,0,0,木造,2,1,7,344000,0,埼玉県
6.7,1K,27.99,東,0,0,木造,2,1,7,344000,0,埼玉県
7.3,1K,36.6,東,0,0,木造,2,2,7,344000,0,埼玉県
7.5,1K,36.6,東,0,0,木造,2,2,7,344000,0,埼玉県
6.3,1K,27.69,南,2,0,気泡コン,3,3,8,191000,0,埼玉県
6.4,1K,29,東,2,0,気泡コン,3,3,8,191000,0,埼玉県
6.4,1K,22.35,南,0,0,軽量鉄骨,3,2,5,255000,0,埼玉県
6.4,1K,26.08,南東,2,0,木造,3,3,5,102000,0,埼玉県
6.3,1K,26.08,南東,3,0,軽量鉄骨,3,1,10,212000,0,埼玉県
6.3,ワンルーム,26.08,南東,2,0,鉄骨,3,1,6,531000,0,埼玉県
6.7,ワンルーム,26.49,南,2,0,鉄骨,3,3,6,531000,0,埼玉県
6.6,1K,26.08,南東,2,0,鉄骨,3,2,6,531000,0,埼玉県
6,1K,25.14,東,0,0,鉄筋コン,7,2,16,252000,0,埼玉県
6.7,1DK,27.31,東,1,0,軽量鉄骨,3,1,5,255000,0,埼玉県
6.15,1K,21.11,南,2,0,鉄骨,3,1,8,150000,0,埼玉県
6.5,1LDK,45.04,南西,1,0,木造,2,1,30,164000,0,埼玉県
6.5,1K,28.56,北東,1,0,木造,2,2,9,249000,0,埼玉県
6.25,ワンルーム,33.12,-,3,0,鉄骨,3,1,4,199000,0,埼玉県
6.55,ワンルーム,33.12,-,3,0,鉄骨,3,3,4,199000,0,埼玉県
6.5,1LDK,31.41,南,0,0,木造,2,1,12,142000,0,埼玉県
6.3,1K,30.74,東,0,0,軽量鉄骨,3,1,3,143000,0,埼玉県
6.4,1K,30.74,東,0,0,軽量鉄骨,3,2,3,143000,0,埼玉県
6.3,ワンルーム,30.74,-,0,0,軽量鉄骨,3,1,3,143000,0,埼玉県
6.4,ワンルーム,30.74,-,0,0,軽量鉄骨,3,2,3,143000,0,埼玉県
6.35,ワンルーム,27.8,-,0,0,鉄骨,4,4,7,283000,0,埼玉県
6.45,1K,23.94,南,1,0,木造,2,1,14,267000,0,埼玉県
6.25,1K,23.84,-,0,0,鉄骨,3,2,15,215000,0,埼玉県
6.45,1K,23.84,-,0,0,鉄骨,3,3,15,215000,0,埼玉県
6.75,ワンルーム,27.8,-,0,0,鉄骨,3,2,15,215000,0,埼玉県
6.85,ワンルーム,27.8,-,0,0,鉄骨,3,3,15,215000,0,埼玉県
6.55,1K,21.47,-,0,0,鉄骨,3,2,19,219000,0,埼玉県
6.65,1K,21.47,-,0,0,鉄骨,3,3,19,219000,0,埼玉県
6.65,1K,21.47,-,0,0,鉄骨,3,2,19,219000,0,埼玉県
6.75,1K,21.47,-,0,0,鉄骨,3,3,19,219000,0,埼玉県
7.3,1LDK,45.13,南,0,0,木造,2,2,12,142000,0,埼玉県
6.6,1LDK,45.19,南,3,0,鉄骨,2,1,24,120000,0,埼玉県
6.6,1LDK,40.09,南,3,0,木造,2,2,3,169000,0,埼玉県
6.8,1K,33.52,南,0,0,鉄筋コン,4,2,5,141000,0,埼玉県
6.9,1K,33.52,南,0,0,鉄筋コン,4,4,5,141000,0,埼玉県
6.9,1K,33.52,南,0,0,鉄筋コン,4,3,5,141000,0,埼玉県
7,1K,33.21,南,1,0,鉄筋コン,4,3,5,141000,0,埼玉県
6.6,1K,33,西,0,0,軽量鉄骨,2,1,15,252000,0,埼玉県
6.6,1DK,32.29,南西,2,0,木造,3,3,7,205000,0,埼玉県
6.4,1K,29.05,南,3,0,プレコン,5,3,2,197000,0,埼玉県
6.5,1DK,28.98,南東,0,0,鉄骨,2,1,10,189000,0,埼玉県
6.7,1DK,28.98,南東,0,0,鉄骨,2,2,10,189000,0,埼玉県
7.3,1LDK,33.54,南東,0,0,鉄骨,2,2,10,189000,0,埼玉県
7.5,1LDK,35.61,南東,0,0,鉄骨,2,1,10,189000,0,埼玉県
7.7,1LDK,35.61,南東,0,0,鉄骨,2,2,10,189000,0,埼玉県
6.5,ワンルーム,28.69,南,3,0,木造,2,1,9,244000,0,埼玉県
6.5,1K,28.69,南,3,0,木造,2,1,9,244000,0,埼玉県
7.5,1DK,39.54,南,3,0,木造,2,2,9,244000,0,埼玉県
7.15,1K,25.51,-,0,0,鉄骨,3,3,19,219000,0,埼玉県
9,1LDK,43.01,南西,0,0,気泡コン,3,1,9,285000,0,埼玉県
9.5,1LDK,42.9,南西,0,0,気泡コン,3,2,9,285000,0,埼玉県
9.7,1LDK,42.9,南西,0,0,気泡コン,3,3,9,285000,0,埼玉県
6.5,1K,27.19,南東,2,0,木造,2,1,3,102000,0,埼玉県
6.4,1K,26.49,南,3,0,鉄骨,3,1,8,307000,0,埼玉県
6.3,1K,22.2,-,0,0,鉄骨,3,1,16,242000,0,埼玉県
6.5,1K,22.2,-,0,0,鉄骨,3,2,16,242000,0,埼玉県
6.5,1K,22.2,-,0,0,鉄骨,3,3,16,242000,0,埼玉県
6.6,1K,22.2,-,0,0,鉄骨,3,3,16,242000,0,埼玉県
6.5,1K,21.53,南東,2,1,木造,3,3,10,250000,0,埼玉県
6.5,1LDK,44.41,南東,2,0,軽量鉄骨,2,1,10,163000,0,埼玉県
6.6,1LDK,42.23,南東,1,0,木造,2,2,14,106000,0,埼玉県
7.1,1K,33.34,南,1,0,軽量鉄骨,3,2,10,111000,0,埼玉県
6.6,1K,30.24,南,0,0,軽量鉄骨,3,2,10,111000,0,埼玉県
6.6,1K,29.59,南西,3,0,鉄筋コン,5,1,13,209000,0,埼玉県
6.55,ワンルーム,26.5,南,1,0,木造,2,2,19,124000,0,埼玉県
6.36,1K,30.03,南西,1,0,軽量鉄骨,3,2,6,256000,0,埼玉県
7.2,1K,28.45,南東,0,0,気泡コン,3,3,9,285000,0,埼玉県
6.6,1LDK,53.01,南,2,0,木造,3,3,3,106000,0,埼玉県
6.6,1LDK,53,南,2,0,木造,3,3,3,106000,0,埼玉県
6.7,1LDK,49.17,西,2,0,木造,2,2,15,130000,0,埼玉県
6.6,1LDK,45.09,西,1,0,木造,2,1,23,83200,0,埼玉県
6.6,1LDK,42.87,南,0,0,木造,2,1,25,143000,0,埼玉県
6.7,1LDK,40.12,南,0,0,木造,2,1,8,128000,0,埼玉県
6.6,1LDK,40.12,南,0,0,木造,2,1,8,128000,0,埼玉県
7,1LDK,48.64,南,0,0,木造,2,2,8,128000,0,埼玉県
7.1,1LDK,48.64,南,0,0,木造,2,2,8,128000,0,埼玉県
6.4,1LDK,36.18,南,2,0,軽量鉄骨,2,2,32,98800,0,埼玉県
6.7,1LDK,32.29,南,2,0,木造,3,1,4,102000,0,埼玉県
6.6,1K,31.17,南西,3,0,鉄骨,3,2,4,189000,0,埼玉県
6.7,1LDK,28.98,南東,3,0,木造,3,2,15,282000,0,埼玉県
6.2,1K,26.81,東,0,0,鉄筋コン,8,4,7,151000,0,埼玉県
6.3,1K,26.81,東,0,0,鉄筋コン,8,6,7,151000,0,埼玉県
6.4,1K,26.81,東,0,0,鉄筋コン,8,5,2,151000,0,埼玉県
6.4,1K,26.81,東,0,0,鉄筋コン,8,4,2,151000,0,埼玉県
7.8,1LDK,55.31,南西,1,0,軽量鉄骨,2,2,9,145000,0,埼玉県
6.5,1K,26.81,東,0,0,鉄筋コン,8,6,2,151000,0,埼玉県
6.7,1K,26.81,東,0,0,鉄筋コン,8,8,7,151000,0,埼玉県
7.3,1K,24.56,南東,0,0,木造,3,2,10,258000,0,埼玉県
6.9,1K,26.27,南東,2,0,木造,2,2,17,208000,0,埼玉県
6.35,1K,21.11,-,2,0,鉄骨,3,3,9,150000,0,埼玉県
6.9,1LDK,42.19,西,0,0,木造,2,1,28,129000,0,埼玉県
6.5,1LDK,34,南東,0,0,鉄骨,3,1,15,149000,0,埼玉県
6.6,1LDK,34,南東,0,0,鉄骨,3,3,15,149000,0,埼玉県
7.5,1LDK,45.11,南東,0,0,鉄骨,3,3,15,149000,0,埼玉県
7.3,1LDK,34,南東,1,0,鉄骨,3,2,17,149000,0,埼玉県
6.8,ワンルーム,27.58,南,1,0,軽量鉄骨,3,3,7,246000,0,埼玉県
7.8,1LDK,30.08,南,1,0,軽量鉄骨,3,3,7,246000,0,埼玉県
6.65,1K,22.48,東,2,0,鉄骨,3,3,12,244000,0,埼玉県
6.9,1K,21.11,-,3,0,鉄骨,3,3,13,203000,0,埼玉県
6.7,1LDK,52.99,南西,3,0,木造,3,2,3,162000,0,埼玉県
6.7,1LDK,48.5,南東,0,0,木造,2,1,17,124000,0,埼玉県
6.6,1LDK,48.29,南東,3,0,軽量鉄骨,2,1,9,65600,0,埼玉県
6.5,1K,26.81,東,0,0,鉄筋コン,8,7,2,151000,0,埼玉県
6.6,1LDK,45.13,南東,3,0,軽量鉄骨,2,1,14,159000,0,埼玉県
6.7,1LDK,41.3,西,3,0,木造,3,2,3,162000,0,埼玉県
6.7,1DK,40.5,南,3,0,鉄筋コン,3,1,6,223000,0,埼玉県
6.7,1LDK,34.2,南,0,0,軽量鉄骨,2,1,9,179000,0,埼玉県
6.65,ワンルーム,30.03,南,0,0,軽量鉄骨,3,1,10,83500,0,埼玉県
6.75,1K,29.17,南,0,0,軽量鉄骨,3,1,10,83500,0,埼玉県
6.95,ワンルーム,33.34,南,0,0,軽量鉄骨,3,1,10,83500,0,埼玉県
6.95,1K,29.17,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
7.05,1LDK,36.65,南,0,0,軽量鉄骨,3,1,10,83500,0,埼玉県
7.05,ワンルーム,30.03,南,0,0,軽量鉄骨,3,3,10,83500,0,埼玉県
7.15,ワンルーム,33.34,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
7.15,1K,29.17,南,0,0,軽量鉄骨,3,3,10,83500,0,埼玉県
7.25,1LDK,37.51,南,0,0,軽量鉄骨,3,1,10,83500,0,埼玉県
7.25,1LDK,36.65,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
7.35,1LDK,37.51,南,0,0,軽量鉄骨,3,1,10,83500,0,埼玉県
6.7,1LDK,45.47,南西,1,0,木造,2,1,15,106000,0,埼玉県
7.55,1LDK,37.51,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
7.65,1LDK,37.51,南,0,0,軽量鉄骨,3,3,10,83500,0,埼玉県
7.75,1LDK,37.51,南,0,0,軽量鉄骨,3,3,10,83500,0,埼玉県
8.15,1LDK,41.67,南,0,0,軽量鉄骨,3,1,10,83500,0,埼玉県
8.25,1LDK,41.67,南,0,0,軽量鉄骨,3,1,10,83500,0,埼玉県
8.35,1LDK,41.67,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
8.45,1LDK,42.83,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
8.45,1LDK,41.67,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
8.55,1LDK,41.67,南,0,0,軽量鉄骨,3,3,10,83500,0,埼玉県
8.65,1LDK,42.83,南,0,0,軽量鉄骨,3,3,10,83500,0,埼玉県
8.65,1LDK,41.67,南,0,0,軽量鉄骨,3,3,10,83500,0,埼玉県
9.05,1LDK,48.63,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
9.25,1LDK,48.63,南,0,0,軽量鉄骨,3,3,10,83500,0,埼玉県
6.6,1K,30.03,西,0,0,軽量鉄骨,3,1,10,111000,0,埼玉県
6.9,1LDK,40.03,南西,2,0,木造,2,1,14,86500,0,埼玉県
7.45,1LDK,37.51,南,0,0,軽量鉄骨,3,2,10,83500,0,埼玉県
6.8,1K,30.27,西,0,0,軽量鉄骨,3,2,10,111000,0,埼玉県
6.8,1K,30.03,西,0,0,軽量鉄骨,3,3,10,111000,0,埼玉県
6.9,1K,30.27,西,0,0,軽量鉄骨,3,3,10,111000,0,埼玉県
7.7,1LDK,41.29,西,0,0,軽量鉄骨,3,1,10,111000,0,埼玉県
7.8,1LDK,41.29,西,0,0,軽量鉄骨,3,2,10,111000,0,埼玉県
7.9,1LDK,42.72,西,0,0,軽量鉄骨,3,2,10,111000,0,埼玉県
7.9,1LDK,41.29,西,0,0,軽量鉄骨,3,3,10,111000,0,埼玉県
8,1LDK,42.72,西,0,0,軽量鉄骨,3,3,10,111000,0,埼玉県
6.7,ワンルーム,28.76,北西,3,0,木造,3,1,5,248000,0,埼玉県
7.1,ワンルーム,28.76,北西,3,0,木造,3,2,5,248000,0,埼玉県
7.2,1K,30.34,北西,3,0,木造,3,3,5,248000,0,埼玉県
6.8,1K,29.98,南東,0,0,軽量鉄骨,2,2,5,236000,0,埼玉県
6.5,1K,27,南,0,0,鉄骨,3,1,8,473000,0,埼玉県
6.5,1K,24.15,西,0,0,鉄筋コン,3,1,3,448000,0,埼玉県
6.8,1K,22.89,-,0,0,鉄骨,3,1,13,323000,0,埼玉県
7.1,1K,23.11,-,0,0,鉄骨,3,2,13,323000,0,埼玉県
6.8,ワンルーム,22.84,-,2,0,木造,2,2,5,130000,0,埼玉県
6.7,1K,30.03,西,0,0,軽量鉄骨,3,2,10,111000,0,埼玉県
